timestamp,zone,crowd_count,zone_capacity,density_ratio,avg_wait_time,entry_rate,exit_rate,temperature,hour,day_of_week,event_type,risk_level
2025-01-14 00:50:00,Prayer Area,466,800,0.583,18.4,72,54,35.2,0,1,Weather Disruption,High
2025-01-14 01:00:00,Prayer Area,161,800,0.201,7.8,68,67,38.1,1,1,Peak Hour,Low
2025-01-14 01:10:00,Parking Area,514,1500,0.343,13.6,74,78,37.0,1,1,Special Event,Low
2025-01-14 01:20:00,Service Corridor,358,500,0.716,22.8,70,44,23.6,1,1,Special Event,High
2025-01-14 01:30:00,Main Hall,535,4000,0.134,6.0,77,68,30.7,1,1,Peak Hour,Low
2025-01-14 01:40:00,Gate A,425,1000,0.425,13.5,82,98,38.4,1,1,Weather Disruption,Medium
2025-01-14 01:50:00,Main Hall,1552,4000,0.388,14.0,91,86,23.7,1,1,Special Event,Medium
2025-01-14 02:00:00,Main Hall,1014,4000,0.254,6.8,62,45,41.3,2,1,Normal Day,Low
2025-01-14 02:10:00,Service Corridor,229,500,0.458,18.8,67,57,34.0,2,1,Peak Hour,Medium
2025-01-14 02:20:00,Gate A,530,1000,0.53,15.9,113,83,32.9,2,1,Special Event,High
2025-01-14 02:30:00,Prayer Area,238,800,0.297,8.2,43,47,29.5,2,1,Normal Day,Low
2025-01-14 02:40:00,Prayer Area,258,800,0.323,8.8,36,73,25.0,2,1,Normal Day,Low
2025-01-14 02:50:00,Emergency Exit,330,600,0.55,13.1,83,60,26.5,2,1,Special Event,High
2025-01-14 03:00:00,Gate A,246,1000,0.246,9.7,55,51,34.5,3,1,Normal Day,Low
2025-01-14 03:10:00,Service Corridor,257,500,0.514,15.2,70,37,21.7,3,1,Peak Hour,Medium
2025-01-14 03:20:00,Gate A,517,1000,0.517,10.7,80,61,28.3,3,1,Special Event,Medium
2025-01-14 03:30:00,Service Corridor,229,500,0.458,20.1,29,15,33.5,3,1,Normal Day,Medium
2025-01-14 03:40:00,Main Hall,2163,4000,0.541,20.6,97,101,27.9,3,1,Peak Hour,Medium
2025-01-14 03:50:00,Prayer Area,240,800,0.3,15.0,79,76,44.5,3,1,Weather Disruption,Low
2025-01-14 04:00:00,Gate B,645,1000,0.645,14.4,78,85,39.9,4,1,Weather Disruption,High
2025-01-14 04:10:00,Main Hall,2363,4000,0.591,14.6,84,61,45.8,4,1,Weather Disruption,Medium
2025-01-14 04:20:00,Gate A,179,1000,0.179,5.7,43,35,35.7,4,1,Normal Day,Low
2025-01-14 04:30:00,Gate A,321,1000,0.321,14.7,62,44,26.6,4,1,Normal Day,Low
2025-01-14 04:40:00,Parking Area,845,1500,0.563,18.6,82,93,32.6,4,1,Special Event,Medium
2025-01-14 04:50:00,Main Hall,1987,4000,0.497,15.4,76,43,23.0,4,1,Peak Hour,Medium
2025-01-14 05:00:00,Prayer Area,240,800,0.3,11.4,30,34,42.7,5,1,Maintenance Window,Low
2025-01-14 05:10:00,Parking Area,769,1500,0.513,6.7,92,110,35.3,5,1,Weather Disruption,Low
2025-01-14 05:20:00,Gate A,423,1000,0.423,13.0,63,67,34.8,5,1,Normal Day,Low
2025-01-14 05:30:00,Gate B,505,1000,0.505,11.4,88,94,39.4,5,1,Special Event,Medium
2025-01-14 05:40:00,Prayer Area,42,800,0.052,7.7,21,75,26.3,5,1,Maintenance Window,Low
2025-01-14 05:50:00,Prayer Area,131,800,0.164,8.3,46,44,34.2,5,1,Maintenance Window,Low
2025-01-14 06:00:00,Service Corridor,201,500,0.402,9.3,50,55,20.6,6,1,Normal Day,Low
2025-01-14 06:10:00,Gate A,249,1000,0.249,8.5,41,77,31.1,6,1,Normal Day,Low
2025-01-14 06:20:00,Service Corridor,45,500,0.09,8.0,21,16,24.7,6,1,Maintenance Window,Low
2025-01-14 06:30:00,Service Corridor,393,500,0.786,26.1,117,62,24.0,6,1,Peak Hour,High
2025-01-14 06:40:00,Gate A,744,1000,0.744,18.9,100,91,22.6,6,1,Special Event,High
2025-01-14 06:50:00,Parking Area,688,1500,0.459,14.0,34,0,34.8,6,1,Maintenance Window,Low
2025-01-14 07:00:00,Service Corridor,239,500,0.478,10.2,60,58,32.0,7,1,Weather Disruption,Medium
2025-01-14 07:10:00,Gate B,706,1000,0.706,14.4,66,72,24.8,7,1,Normal Day,Medium
2025-01-14 07:20:00,Gate B,744,1000,0.744,24.5,57,33,37.4,7,1,Peak Hour,High
2025-01-14 07:30:00,Main Hall,2351,4000,0.588,11.2,71,93,26.7,7,1,Normal Day,Medium
2025-01-14 07:40:00,Emergency Exit,381,600,0.635,19.1,88,95,32.7,7,1,Special Event,High
2025-01-14 07:50:00,Food Court,1015,1200,0.846,20.1,91,86,28.2,7,1,Peak Hour,High
2025-01-14 08:00:00,Prayer Area,527,800,0.659,11.8,89,39,25.0,8,1,Peak Hour,Medium
2025-01-14 08:10:00,Service Corridor,508,500,1.016,25.7,110,69,26.7,8,1,Special Event,High
2025-01-14 08:20:00,Food Court,559,1200,0.466,17.1,42,10,26.2,8,1,Maintenance Window,Medium
2025-01-14 08:30:00,Prayer Area,671,800,0.839,22.7,143,112,30.0,8,1,Special Event,High
2025-01-14 08:40:00,Food Court,1285,1200,1.071,30.0,136,107,28.5,8,1,Special Event,High
2025-01-14 08:50:00,Emergency Exit,312,600,0.52,16.8,72,77,32.0,8,1,Peak Hour,Low
2025-01-14 09:00:00,Gate B,1048,1000,1.048,28.1,124,132,32.1,9,1,Special Event,High
2025-01-14 09:10:00,Service Corridor,551,500,1.102,31.0,107,98,31.3,9,1,Peak Hour,High
2025-01-14 09:20:00,Service Corridor,372,500,0.744,23.8,87,47,29.1,9,1,Peak Hour,High
2025-01-14 09:30:00,Emergency Exit,240,600,0.4,9.7,66,88,37.9,9,1,Maintenance Window,Low
2025-01-14 09:40:00,Main Hall,1894,4000,0.473,12.7,48,47,22.7,9,1,Maintenance Window,Low
2025-01-14 09:50:00,Main Hall,1885,4000,0.471,15.5,73,61,28.3,9,1,Normal Day,Low
2025-01-14 10:00:00,Gate A,995,1000,0.995,25.3,122,109,24.7,10,1,Special Event,High
2025-01-14 10:10:00,Parking Area,620,1500,0.413,16.8,57,57,31.8,10,1,Normal Day,Low
2025-01-14 10:20:00,Parking Area,1251,1500,0.834,21.3,58,70,36.1,10,1,Weather Disruption,High
2025-01-14 10:30:00,Gate A,480,1000,0.48,17.6,58,63,29.3,10,1,Normal Day,Medium
2025-01-14 10:40:00,Prayer Area,386,800,0.482,10.9,66,58,27.6,10,1,Normal Day,Low
2025-01-14 10:50:00,Gate B,916,1000,0.916,17.4,117,61,34.3,10,1,Special Event,High
2025-01-14 11:00:00,Parking Area,858,1500,0.572,16.5,74,69,18.2,11,1,Maintenance Window,Medium
2025-01-14 11:10:00,Food Court,1147,1200,0.956,23.5,103,105,29.6,11,1,Peak Hour,High
2025-01-14 11:20:00,Gate A,1214,1000,1.214,33.0,111,86,35.1,11,1,Special Event,High
2025-01-14 11:30:00,Service Corridor,318,500,0.636,20.0,85,88,39.8,11,1,Weather Disruption,High
2025-01-14 11:40:00,Emergency Exit,303,600,0.505,13.7,88,108,25.2,11,1,Normal Day,Medium
2025-01-14 11:50:00,Food Court,1075,1200,0.896,26.4,66,51,27.1,11,1,Peak Hour,High
2025-01-14 12:00:00,Emergency Exit,498,600,0.83,21.9,105,115,38.2,12,1,Weather Disruption,High
2025-01-14 12:10:00,Parking Area,1381,1500,0.921,22.7,68,31,27.7,12,1,Peak Hour,High
2025-01-14 12:20:00,Prayer Area,465,800,0.581,15.1,45,58,36.8,12,1,Normal Day,Low
2025-01-14 12:30:00,Parking Area,467,1500,0.311,6.4,39,61,26.1,12,1,Normal Day,Low
2025-01-14 12:40:00,Emergency Exit,254,600,0.423,11.0,74,72,30.6,12,1,Maintenance Window,Low
2025-01-14 12:50:00,Emergency Exit,628,600,1.047,32.0,90,96,32.7,12,1,Peak Hour,High
2025-01-14 13:00:00,Emergency Exit,236,600,0.393,15.5,58,89,31.0,13,1,Maintenance Window,Low
2025-01-14 13:10:00,Parking Area,1048,1500,0.699,18.2,71,75,23.4,13,1,Peak Hour,Medium
2025-01-14 13:20:00,Prayer Area,781,800,0.976,23.6,101,109,42.5,13,1,Weather Disruption,High
2025-01-14 13:30:00,Main Hall,851,4000,0.213,8.0,36,42,26.3,13,1,Maintenance Window,Low
2025-01-14 13:40:00,Emergency Exit,433,600,0.722,18.5,113,130,43.2,13,1,Weather Disruption,High
2025-01-14 13:50:00,Gate B,751,1000,0.751,21.1,83,78,36.2,13,1,Weather Disruption,High
2025-01-14 14:00:00,Gate B,1003,1000,1.003,21.5,105,114,29.1,14,1,Peak Hour,High
2025-01-14 14:10:00,Main Hall,1151,4000,0.288,10.3,23,0,29.2,14,1,Maintenance Window,Low
2025-01-14 14:20:00,Main Hall,2622,4000,0.655,24.0,63,84,32.0,14,1,Normal Day,Medium
2025-01-14 14:30:00,Gate A,1065,1000,1.065,24.3,123,114,25.1,14,1,Peak Hour,High
2025-01-14 14:40:00,Service Corridor,498,500,0.996,24.4,85,91,37.2,14,1,Weather Disruption,High
2025-01-14 14:50:00,Emergency Exit,121,600,0.202,9.8,33,35,31.2,14,1,Maintenance Window,Low
2025-01-14 15:00:00,Main Hall,2754,4000,0.689,19.0,76,49,37.5,15,1,Weather Disruption,High
2025-01-14 15:10:00,Emergency Exit,231,600,0.385,12.3,47,32,22.9,15,1,Maintenance Window,Low
2025-01-14 15:20:00,Emergency Exit,162,600,0.27,8.4,70,60,31.7,15,1,Maintenance Window,Low
2025-01-14 15:30:00,Food Court,275,1200,0.229,6.9,41,77,26.2,15,1,Maintenance Window,Low
2025-01-14 15:40:00,Gate B,574,1000,0.574,18.7,46,38,31.1,15,1,Normal Day,Medium
2025-01-14 15:50:00,Prayer Area,816,800,1.02,23.4,142,123,35.4,15,1,Special Event,High
2025-01-14 16:00:00,Emergency Exit,364,600,0.607,10.9,103,88,31.0,16,1,Peak Hour,Medium
2025-01-14 16:10:00,Parking Area,742,1500,0.495,20.1,38,51,31.0,16,1,Maintenance Window,Medium
2025-01-14 16:20:00,Emergency Exit,439,600,0.732,23.8,95,80,36.9,16,1,Peak Hour,High
2025-01-14 16:30:00,Food Court,765,1200,0.637,21.8,79,12,32.2,16,1,Normal Day,High
2025-01-14 16:40:00,Emergency Exit,516,600,0.86,23.7,104,83,37.5,16,1,Peak Hour,High
2025-01-14 16:50:00,Parking Area,1191,1500,0.794,24.9,103,106,43.0,16,1,Weather Disruption,High
2025-01-14 17:00:00,Gate B,473,1000,0.473,12.5,81,47,33.2,17,1,Maintenance Window,Low
2025-01-14 17:10:00,Emergency Exit,428,600,0.713,17.3,80,71,36.5,17,1,Weather Disruption,High
2025-01-14 17:20:00,Main Hall,3727,4000,0.932,25.7,95,50,31.6,17,1,Special Event,High
2025-01-14 17:30:00,Main Hall,3001,4000,0.75,25.2,100,153,50.0,17,1,Weather Disruption,High
2025-01-14 17:40:00,Parking Area,1025,1500,0.683,20.5,82,98,36.6,17,1,Weather Disruption,High
2025-01-14 17:50:00,Parking Area,1313,1500,0.875,25.8,101,80,32.9,17,1,Special Event,High
2025-01-14 18:00:00,Parking Area,1076,1500,0.717,16.4,106,97,25.7,18,1,Special Event,High
2025-01-14 18:10:00,Parking Area,359,1500,0.239,13.7,1,20,25.7,18,1,Maintenance Window,Low
2025-01-14 18:20:00,Prayer Area,655,800,0.819,19.6,103,120,29.5,18,1,Special Event,High
2025-01-14 18:30:00,Emergency Exit,604,600,1.007,21.3,109,83,37.7,18,1,Special Event,High
2025-01-14 18:40:00,Gate A,670,1000,0.67,15.7,114,111,28.5,18,1,Special Event,High
2025-01-14 18:50:00,Gate B,692,1000,0.692,20.6,106,85,32.0,18,1,Special Event,High
2025-01-14 19:00:00,Emergency Exit,125,600,0.208,10.4,59,67,33.0,19,1,Normal Day,Low
2025-01-14 19:10:00,Gate B,377,1000,0.377,8.9,63,36,31.4,19,1,Normal Day,Low
2025-01-14 19:20:00,Prayer Area,312,800,0.39,10.5,59,62,26.9,19,1,Normal Day,Low
2025-01-14 19:30:00,Prayer Area,356,800,0.445,18.0,74,88,28.5,19,1,Normal Day,Low
2025-01-14 19:40:00,Service Corridor,250,500,0.5,16.1,4,19,34.7,19,1,Normal Day,Low
2025-01-14 19:50:00,Emergency Exit,415,600,0.692,17.2,106,67,29.7,19,1,Peak Hour,High
2025-01-14 20:00:00,Main Hall,1495,4000,0.374,16.2,69,85,21.5,20,1,Normal Day,Low
2025-01-14 20:10:00,Gate A,685,1000,0.685,17.6,129,111,32.7,20,1,Special Event,High
2025-01-14 20:20:00,Service Corridor,324,500,0.648,15.4,52,37,37.8,20,1,Normal Day,Medium
2025-01-14 20:30:00,Food Court,280,1200,0.233,13.3,50,77,29.7,20,1,Normal Day,Low
2025-01-14 20:40:00,Food Court,540,1200,0.45,13.5,56,67,41.8,20,1,Weather Disruption,Medium
2025-01-14 20:50:00,Emergency Exit,193,600,0.322,15.7,62,90,37.3,20,1,Normal Day,Low
2025-01-14 21:00:00,Prayer Area,321,800,0.401,9.4,35,13,29.5,21,1,Normal Day,Low
2025-01-14 21:10:00,Parking Area,976,1500,0.651,18.0,117,135,32.3,21,1,Special Event,High
2025-01-14 21:20:00,Service Corridor,120,500,0.24,8.6,24,16,29.1,21,1,Maintenance Window,Low
2025-01-14 21:30:00,Service Corridor,425,500,0.85,24.7,113,90,24.8,21,1,Special Event,High
2025-01-14 21:40:00,Parking Area,30,1500,0.02,1.4,60,69,28.1,21,1,Normal Day,Low
2025-01-14 21:50:00,Service Corridor,257,500,0.514,19.1,74,45,35.9,21,1,Weather Disruption,High
2025-01-14 22:00:00,Prayer Area,94,800,0.117,13.7,21,17,24.8,22,1,Normal Day,Low
2025-01-14 22:10:00,Parking Area,997,1500,0.665,22.5,94,61,32.4,22,1,Special Event,High
2025-01-14 22:20:00,Gate B,513,1000,0.513,14.9,81,65,35.4,22,1,Peak Hour,High
2025-01-14 22:30:00,Main Hall,1149,4000,0.287,11.1,37,52,32.2,22,1,Normal Day,Low
2025-01-14 22:40:00,Emergency Exit,270,600,0.45,11.0,79,87,42.8,22,1,Weather Disruption,Medium
2025-01-14 22:50:00,Parking Area,635,1500,0.423,13.3,82,78,31.5,22,1,Peak Hour,Low
2025-01-14 23:00:00,Prayer Area,301,800,0.376,19.7,86,52,30.9,23,1,Peak Hour,Medium
2025-01-14 23:10:00,Gate B,247,1000,0.247,6.3,74,46,30.8,23,1,Weather Disruption,Low
2025-01-14 23:20:00,Main Hall,520,4000,0.13,5.4,11,20,26.0,23,1,Maintenance Window,Low
2025-01-14 23:30:00,Food Court,636,1200,0.53,13.5,64,61,30.4,23,1,Special Event,Medium
2025-01-14 23:40:00,Parking Area,322,1500,0.215,10.2,38,69,33.5,23,1,Maintenance Window,Low
2025-01-14 23:50:00,Service Corridor,231,500,0.462,14.3,97,66,30.1,23,1,Peak Hour,Medium
2025-01-15 00:00:00,Prayer Area,132,800,0.165,2.5,0,37,31.5,0,2,Maintenance Window,Low
2025-01-15 00:10:00,Gate B,306,1000,0.306,9.7,54,31,27.5,0,2,Weather Disruption,Low
2025-01-15 00:20:00,Parking Area,358,1500,0.239,12.3,30,41,34.8,0,2,Normal Day,Low
2025-01-15 00:30:00,Parking Area,428,1500,0.285,9.0,65,102,37.2,0,2,Normal Day,Low
2025-01-15 00:40:00,Prayer Area,168,800,0.21,10.0,10,0,36.5,0,2,Maintenance Window,Low
2025-01-15 00:50:00,Gate B,77,1000,0.077,6.9,18,23,25.1,0,2,Maintenance Window,Low
2025-01-15 01:00:00,Emergency Exit,303,600,0.505,14.1,72,87,33.0,1,2,Peak Hour,Medium
2025-01-15 01:10:00,Prayer Area,175,800,0.219,10.0,28,27,27.1,1,2,Maintenance Window,Low
2025-01-15 01:20:00,Service Corridor,247,500,0.494,15.8,72,83,36.2,1,2,Weather Disruption,Medium
2025-01-15 01:30:00,Emergency Exit,379,600,0.632,16.4,89,72,27.2,1,2,Special Event,High
2025-01-15 01:40:00,Food Court,551,1200,0.459,11.3,89,64,26.7,1,2,Peak Hour,Medium
2025-01-15 01:50:00,Prayer Area,16,800,0.02,4.0,30,25,30.8,1,2,Maintenance Window,Low
2025-01-15 02:00:00,Gate B,363,1000,0.363,12.8,26,6,20.4,2,2,Peak Hour,Low
2025-01-15 02:10:00,Gate B,198,1000,0.198,8.0,48,50,28.9,2,2,Maintenance Window,Low
2025-01-15 02:20:00,Gate A,482,1000,0.482,14.2,70,90,36.3,2,2,Weather Disruption,Medium
2025-01-15 02:30:00,Main Hall,1584,4000,0.396,14.1,29,39,26.7,2,2,Maintenance Window,Low
2025-01-15 02:40:00,Emergency Exit,259,600,0.432,16.3,81,64,32.7,2,2,Weather Disruption,Medium
2025-01-15 02:50:00,Gate B,399,1000,0.399,17.6,88,63,26.4,2,2,Peak Hour,Medium
2025-01-15 03:00:00,Service Corridor,195,500,0.39,15.5,44,58,34.1,3,2,Maintenance Window,Low
2025-01-15 03:10:00,Emergency Exit,228,600,0.38,13.8,39,28,28.6,3,2,Normal Day,Low
2025-01-15 03:20:00,Emergency Exit,193,600,0.322,12.1,20,16,29.1,3,2,Maintenance Window,Low
2025-01-15 03:30:00,Food Court,382,1200,0.318,12.6,45,43,36.4,3,2,Weather Disruption,Low
2025-01-15 03:40:00,Gate A,707,1000,0.707,14.8,101,40,37.0,3,2,Peak Hour,Medium
2025-01-15 03:50:00,Gate B,469,1000,0.469,18.2,95,72,28.2,3,2,Peak Hour,Medium
2025-01-15 04:00:00,Main Hall,2556,4000,0.639,15.6,107,74,28.4,4,2,Special Event,High
2025-01-15 04:10:00,Gate B,631,1000,0.631,22.5,95,74,29.1,4,2,Special Event,High
2025-01-15 04:20:00,Food Court,466,1200,0.388,13.3,24,57,37.3,4,2,Normal Day,Low
2025-01-15 04:30:00,Gate B,552,1000,0.552,11.9,98,94,46.1,4,2,Weather Disruption,Medium
2025-01-15 04:40:00,Service Corridor,244,500,0.488,13.8,59,81,27.2,4,2,Normal Day,Low
2025-01-15 04:50:00,Emergency Exit,199,600,0.332,12.5,57,54,22.8,4,2,Maintenance Window,Low
2025-01-15 05:00:00,Prayer Area,511,800,0.639,18.5,85,63,34.0,5,2,Weather Disruption,High
2025-01-15 05:10:00,Service Corridor,139,500,0.278,6.4,39,35,40.2,5,2,Normal Day,Low
2025-01-15 05:20:00,Gate B,609,1000,0.609,18.2,65,62,36.0,5,2,Peak Hour,Medium
2025-01-15 05:30:00,Gate B,512,1000,0.512,10.3,74,83,33.5,5,2,Weather Disruption,High
2025-01-15 05:40:00,Service Corridor,270,500,0.54,10.6,80,96,34.5,5,2,Special Event,High
2025-01-15 05:50:00,Service Corridor,295,500,0.59,13.2,88,71,28.8,5,2,Peak Hour,High
2025-01-15 06:00:00,Main Hall,2258,4000,0.565,11.7,98,96,33.5,6,2,Normal Day,Medium
2025-01-15 06:10:00,Main Hall,3705,4000,0.926,27.0,99,71,30.2,6,2,Special Event,High
2025-01-15 06:20:00,Emergency Exit,328,600,0.547,20.2,88,91,41.0,6,2,Weather Disruption,Medium
2025-01-15 06:30:00,Service Corridor,431,500,0.862,26.3,111,120,34.3,6,2,Special Event,High
2025-01-15 06:40:00,Service Corridor,182,500,0.364,10.7,65,48,31.6,6,2,Maintenance Window,Low
2025-01-15 06:50:00,Gate A,250,1000,0.25,9.3,50,43,24.7,6,2,Maintenance Window,Low
2025-01-15 07:00:00,Parking Area,1530,1500,1.02,28.7,147,145,26.4,7,2,Special Event,High
2025-01-15 07:10:00,Food Court,462,1200,0.385,8.2,47,59,29.7,7,2,Normal Day,Low
2025-01-15 07:20:00,Gate B,595,1000,0.595,18.1,39,49,40.9,7,2,Maintenance Window,Medium
2025-01-15 07:30:00,Gate A,1217,1000,1.217,25.2,119,80,26.3,7,2,Special Event,High
2025-01-15 07:40:00,Gate A,331,1000,0.331,14.7,28,4,29.3,7,2,Maintenance Window,Low
2025-01-15 07:50:00,Main Hall,3027,4000,0.757,22.2,112,76,25.4,7,2,Special Event,High
2025-01-15 08:00:00,Emergency Exit,296,600,0.493,19.3,54,34,32.0,8,2,Normal Day,Medium
2025-01-15 08:10:00,Prayer Area,633,800,0.791,23.5,88,91,48.3,8,2,Weather Disruption,High
2025-01-15 08:20:00,Prayer Area,600,800,0.75,17.5,102,109,35.1,8,2,Weather Disruption,High
2025-01-15 08:30:00,Gate A,914,1000,0.914,26.2,99,83,26.6,8,2,Peak Hour,High
2025-01-15 08:40:00,Food Court,1052,1200,0.877,20.6,113,110,29.4,8,2,Special Event,High
2025-01-15 08:50:00,Parking Area,1424,1500,0.949,24.7,127,109,30.7,8,2,Special Event,High
2025-01-15 09:00:00,Parking Area,947,1500,0.631,11.7,81,94,26.3,9,2,Normal Day,Low
2025-01-15 09:10:00,Food Court,670,1200,0.558,15.9,52,42,30.7,9,2,Maintenance Window,Medium
2025-01-15 09:20:00,Parking Area,1577,1500,1.051,26.8,86,48,30.6,9,2,Peak Hour,High
2025-01-15 09:30:00,Main Hall,3315,4000,0.829,24.3,90,77,28.3,9,2,Special Event,High
2025-01-15 09:40:00,Main Hall,2490,4000,0.623,19.4,74,73,31.7,9,2,Maintenance Window,High
2025-01-15 09:50:00,Food Court,1010,1200,0.842,21.5,87,111,44.7,9,2,Weather Disruption,High
2025-01-15 10:00:00,Gate B,413,1000,0.413,15.6,38,54,32.7,10,2,Normal Day,Low
2025-01-15 10:10:00,Service Corridor,347,500,0.694,24.2,92,40,38.0,10,2,Peak Hour,High
2025-01-15 10:20:00,Service Corridor,377,500,0.754,15.9,126,90,23.7,10,2,Peak Hour,High
2025-01-15 10:30:00,Emergency Exit,451,600,0.752,23.5,97,75,30.1,10,2,Peak Hour,High
2025-01-15 10:40:00,Food Court,516,1200,0.43,11.7,44,33,35.2,10,2,Normal Day,Low
2025-01-15 10:50:00,Gate B,923,1000,0.923,23.8,142,102,29.2,10,2,Special Event,High
2025-01-15 11:00:00,Main Hall,1445,4000,0.361,15.4,49,66,32.9,11,2,Maintenance Window,Low
2025-01-15 11:10:00,Parking Area,1488,1500,0.992,32.8,113,106,42.2,11,2,Weather Disruption,High
2025-01-15 11:20:00,Parking Area,1163,1500,0.775,18.1,95,87,40.6,11,2,Weather Disruption,High
2025-01-15 11:30:00,Gate B,366,1000,0.366,14.4,53,58,39.8,11,2,Normal Day,Low
2025-01-15 11:40:00,Prayer Area,342,800,0.427,14.0,78,83,27.2,11,2,Maintenance Window,Medium
2025-01-15 11:50:00,Food Court,268,1200,0.223,6.7,18,0,28.2,11,2,Maintenance Window,Low
2025-01-15 12:00:00,Gate A,975,1000,0.975,27.2,85,88,37.0,12,2,Peak Hour,High
2025-01-15 12:10:00,Parking Area,1122,1500,0.748,23.6,116,104,27.0,12,2,Peak Hour,High
2025-01-15 12:20:00,Service Corridor,248,500,0.496,16.9,60,81,31.9,12,2,Normal Day,Low
2025-01-15 12:30:00,Main Hall,1409,4000,0.352,11.2,69,107,34.2,12,2,Maintenance Window,Low
2025-01-15 12:40:00,Emergency Exit,267,600,0.445,11.4,70,44,31.9,12,2,Maintenance Window,Low
2025-01-15 12:50:00,Parking Area,1379,1500,0.919,27.3,91,109,34.7,12,2,Weather Disruption,High
2025-01-15 13:00:00,Gate A,456,1000,0.456,12.4,42,62,24.5,13,2,Maintenance Window,Low
2025-01-15 13:10:00,Emergency Exit,625,600,1.042,22.6,135,94,29.0,13,2,Special Event,High
2025-01-15 13:20:00,Main Hall,1716,4000,0.429,15.6,54,74,27.0,13,2,Normal Day,Medium
2025-01-15 13:30:00,Gate A,702,1000,0.702,24.7,95,86,32.2,13,2,Peak Hour,High
2025-01-15 13:40:00,Gate B,300,1000,0.3,13.1,49,77,38.8,13,2,Maintenance Window,Low
2025-01-15 13:50:00,Emergency Exit,627,600,1.045,23.9,102,102,35.8,13,2,Weather Disruption,High
2025-01-15 14:00:00,Service Corridor,291,500,0.582,14.4,56,44,29.0,14,2,Normal Day,Medium
2025-01-15 14:10:00,Main Hall,3122,4000,0.78,14.8,108,121,37.3,14,2,Weather Disruption,High
2025-01-15 14:20:00,Service Corridor,522,500,1.044,27.1,71,80,44.0,14,2,Weather Disruption,High
2025-01-15 14:30:00,Service Corridor,474,500,0.948,22.1,134,112,21.6,14,2,Special Event,High
2025-01-15 14:40:00,Food Court,979,1200,0.816,18.9,76,84,31.2,14,2,Peak Hour,High
2025-01-15 14:50:00,Gate B,851,1000,0.851,21.3,86,111,45.1,14,2,Weather Disruption,High
2025-01-15 15:00:00,Prayer Area,899,800,1.124,34.4,145,108,36.4,15,2,Special Event,High
2025-01-15 15:10:00,Prayer Area,476,800,0.595,13.3,68,89,29.9,15,2,Normal Day,Medium
2025-01-15 15:20:00,Service Corridor,430,500,0.86,23.5,76,73,38.8,15,2,Weather Disruption,High
2025-01-15 15:30:00,Service Corridor,245,500,0.49,14.8,21,46,30.1,15,2,Maintenance Window,Low
2025-01-15 15:40:00,Service Corridor,478,500,0.956,26.7,101,101,34.3,15,2,Peak Hour,High
2025-01-15 15:50:00,Parking Area,508,1500,0.339,12.7,62,63,37.4,15,2,Maintenance Window,Low
2025-01-15 16:00:00,Emergency Exit,750,600,1.25,36.5,148,111,41.0,16,2,Special Event,High
2025-01-15 16:10:00,Gate B,528,1000,0.528,16.6,64,61,24.2,16,2,Peak Hour,High
2025-01-15 16:20:00,Prayer Area,991,800,1.239,28.2,146,91,31.0,16,2,Special Event,High
2025-01-15 16:30:00,Service Corridor,452,500,0.904,21.1,90,68,30.6,16,2,Special Event,High
2025-01-15 16:40:00,Gate B,612,1000,0.612,13.0,53,68,31.7,16,2,Normal Day,Low
2025-01-15 16:50:00,Gate A,902,1000,0.902,21.5,116,98,27.4,16,2,Special Event,High
2025-01-15 17:00:00,Food Court,470,1200,0.392,15.9,55,75,32.6,17,2,Normal Day,Low
2025-01-15 17:10:00,Gate B,328,1000,0.328,9.2,37,56,34.9,17,2,Normal Day,Low
2025-01-15 17:20:00,Gate B,876,1000,0.876,28.0,87,99,44.2,17,2,Weather Disruption,High
2025-01-15 17:30:00,Gate B,364,1000,0.364,4.9,51,40,24.6,17,2,Normal Day,Low
2025-01-15 17:40:00,Parking Area,805,1500,0.537,17.3,51,52,24.0,17,2,Normal Day,Medium
2025-01-15 17:50:00,Service Corridor,357,500,0.714,21.2,74,50,42.8,17,2,Weather Disruption,High
2025-01-15 18:00:00,Food Court,436,1200,0.363,15.8,59,51,22.6,18,2,Maintenance Window,Low
2025-01-15 18:10:00,Prayer Area,464,800,0.58,14.6,50,41,27.3,18,2,Normal Day,Medium
2025-01-15 18:20:00,Service Corridor,380,500,0.76,20.3,123,108,45.9,18,2,Weather Disruption,High
2025-01-15 18:30:00,Prayer Area,214,800,0.268,7.1,25,26,30.1,18,2,Maintenance Window,Low
2025-01-15 18:40:00,Service Corridor,141,500,0.282,10.4,29,25,28.2,18,2,Maintenance Window,Low
2025-01-15 18:50:00,Food Court,1109,1200,0.924,25.0,121,102,31.2,18,2,Special Event,High
2025-01-15 19:00:00,Food Court,786,1200,0.655,17.9,83,68,30.2,19,2,Peak Hour,High
2025-01-15 19:10:00,Prayer Area,369,800,0.461,16.6,81,74,33.3,19,2,Normal Day,Low
2025-01-15 19:20:00,Service Corridor,200,500,0.4,9.8,76,68,34.2,19,2,Weather Disruption,Low
2025-01-15 19:30:00,Main Hall,2578,4000,0.644,18.0,93,93,34.2,19,2,Special Event,Medium
2025-01-15 19:40:00,Gate B,296,1000,0.296,11.2,33,41,42.8,19,2,Normal Day,Low
2025-01-15 19:50:00,Parking Area,513,1500,0.342,7.1,71,80,24.8,19,2,Normal Day,Low
2025-01-15 20:00:00,Parking Area,561,1500,0.374,8.8,59,60,25.3,20,2,Maintenance Window,Low
